"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
7860,janumet xr 56 tabletas frasco fosfato de sitagliptina 50 mg metformina 1000 mg,1782.00,"04:11:31 07/07/2023",fsanpablo,JANUMET XR,farmacias san pablo,Mexico,janumet xr ,50.0,mg,tableta,56
7861,janumet xr 14 tableta frasco fosfato de sitagliptina 100 mg metformina 1000 mg,798.00,"04:11:31 07/07/2023",fsanpablo,JANUMET XR,farmacias san pablo,Mexico,janumet xr ,100.0,mg,tableta,14
7862,janumet xr 28 tabletas frasco fosfato de sitagliptina 100 mg metformina 1000 mg,1541.00,"04:11:31 07/07/2023",fsanpablo,JANUMET XR,farmacias san pablo,Mexico,janumet xr ,100.0,mg,tableta,28
7863,janumet 56 comprimidos caja fosfato de sitagliptina 50 mg metformina 1000 mg,1692.00,"04:11:31 07/07/2023",fsanpablo,JANUMET XR,farmacias san pablo,Mexico,janumet ,50.0,mg,tableta,56
11743,trayenta duo 2.5mg850mg 30 tabs,879.00,"01:12:21 10/07/2023",farmacon,TRAYENTA,farmacon,Mexico,trayenta duo ,850.0,mg,tableta,30
7864,janumet 56 comprimidos caja fosfato de sitagliptina 50 mg metformina 850 mg,1670.00,"04:11:31 07/07/2023",fsanpablo,JANUMET XR,farmacias san pablo,Mexico,janumet ,50.0,mg,tableta,56
7865,janumet xr 1001000mg tab caja con 14,800.45,"04:11:40 07/07/2023",fespecializadas,JANUMET XR,farmacias especializadas,Mexico,janumet xr ,1001000.0,mg,tableta,14
7866,janumet xr 1001000mg tab caja con 28,1545.01,"04:11:40 07/07/2023",fespecializadas,JANUMET XR,farmacias especializadas,Mexico,janumet xr ,1001000.0,mg,tableta,28
7867,janumet xr 501000mg tab caja con 56,1786.60,"04:11:40 07/07/2023",fespecializadas,JANUMET XR,farmacias especializadas,Mexico,janumet xr ,501000.0,mg,tableta,56
7868,janumet xr 100mg1000mg 28 tabs,1558.00,"04:11:55 07/07/2023",farmacon,JANUMET XR,farmacon,Mexico,janumet xr ,1000.0,mg,tableta,28
7869,janumet xr 50mg1000mg 56 tabs,1560.00,"04:11:55 07/07/2023",farmacon,JANUMET XR,farmacon,Mexico,janumet xr ,1000.0,mg,tableta,56
7870,janumet  janumet xr 100mg1000mg 28 tabletas.,1447.07,"04:12:33 07/07/2023",fguadalajara,JANUMET XR,farmacias guadalajara,Mexico,janumet  janumet xr ,1000.0,mg,tableta,28
7871,janumet  janumet xr 100mg1000mg 14 tabletas.,744.36,"04:12:33 07/07/2023",fguadalajara,JANUMET XR,farmacias guadalajara,Mexico,janumet  janumet xr ,1000.0,mg,tableta,14
7872,janumet  janumet xr 50mg1000mg 56 tabletas.,1447.07,"04:12:33 07/07/2023",fguadalajara,JANUMET XR,farmacias guadalajara,Mexico,janumet  janumet xr ,1000.0,mg,tableta,56
7873,januvia 25 mg caja con 28 comprimidos,1788.00,"04:12:55 07/07/2023",farmalisto_mx,JANUVIA,farmalisto méxico,Mexico,januvia ,25.0,mg,tableta,28
7874,januvia 50 mg caja con 28 comprimidos,1579.00,"04:12:55 07/07/2023",farmalisto_mx,JANUVIA,farmalisto méxico,Mexico,januvia ,50.0,mg,tableta,28
7875,januvia 100 mg caja con 14 comprimidos,880.00,"04:12:55 07/07/2023",farmalisto_mx,JANUVIA,farmalisto méxico,Mexico,januvia ,100.0,mg,tableta,14
7876,januvia 100 mg caja con 28 comprimidos,1598.00,"04:12:55 07/07/2023",farmalisto_mx,JANUVIA,farmalisto méxico,Mexico,januvia ,100.0,mg,tableta,28
7877,januvia 28 comprimidos caja fosfato de sitagliptina 100 mg,1620.00,"04:13:06 07/07/2023",fsanpablo,JANUVIA,farmacias san pablo,Mexico,januvia ,100.0,mg,tableta,28
7878,januvia 14 comprimidos caja fosfato de sitagliptina 100 mg,898.00,"04:13:06 07/07/2023",fsanpablo,JANUVIA,farmacias san pablo,Mexico,januvia ,100.0,mg,tableta,14
7879,januvia 28 comprimidos caja fosfato de sitagliptina 50 mg,1646.00,"04:13:06 07/07/2023",fsanpablo,JANUVIA,farmacias san pablo,Mexico,januvia ,50.0,mg,tableta,28
7880,januvia 28 comprimidos caja fosfato de sitagliptina 25 mg,1882.00,"04:13:06 07/07/2023",fsanpablo,JANUVIA,farmacias san pablo,Mexico,januvia ,25.0,mg,tableta,28
7881,januvia 100mg com caja con 14,899.45,"04:13:12 07/07/2023",fespecializadas,JANUVIA,farmacias especializadas,Mexico,januvia ,100.0,mg,tableta,14
7882,januvia 100mg com caja con 28,1623.07,"04:13:12 07/07/2023",fespecializadas,JANUVIA,farmacias especializadas,Mexico,januvia ,100.0,mg,tableta,28
7883,januvia 25mg com caja con 28,1885.04,"04:13:12 07/07/2023",fespecializadas,JANUVIA,farmacias especializadas,Mexico,januvia ,25.0,mg,tableta,28
7884,januvia 50mg com caja con 28,1649.59,"04:13:12 07/07/2023",fespecializadas,JANUVIA,farmacias especializadas,Mexico,januvia ,50.0,mg,tableta,28
7885,januvia 100mg 28 comp,1529.50,"04:13:26 07/07/2023",farmacon,JANUVIA,farmacon,Mexico,januvia ,100.0,mg,tableta,28
7886,januvia 50mg 28 comp,1586.00,"04:13:26 07/07/2023",farmacon,JANUVIA,farmacon,Mexico,januvia ,50.0,mg,tableta,28
7887,januvia 100mg 14 comp,819.00,"04:13:26 07/07/2023",farmacon,JANUVIA,farmacon,Mexico,januvia ,100.0,mg,tableta,14
7888,januvia 25mg 28 comp,2035.50,"04:13:26 07/07/2023",farmacon,JANUVIA,farmacon,Mexico,januvia ,25.0,mg,tableta,28
7889,januvia  januvia 100 mg 14 comprimidos.,794.53,"04:14:04 07/07/2023",fguadalajara,JANUVIA,farmacias guadalajara,Mexico,januvia  januvia ,100.0,mg,tableta,14
7890,januvia  januvia 50 mg 28 comprimidos.,1471.49,"04:14:04 07/07/2023",fguadalajara,JANUVIA,farmacias guadalajara,Mexico,januvia  januvia ,50.0,mg,tableta,28
7891,januvia  januvia 100 mg 28 comprimidos.,1442.49,"04:14:04 07/07/2023",fguadalajara,JANUVIA,farmacias guadalajara,Mexico,januvia  januvia ,100.0,mg,tableta,28
7892,keytruda 100 mg caja con un frasco ampula 4 ml  rx3,93500.00,"04:14:29 07/07/2023",farmalisto_mx,KEYTRUDA,farmalisto méxico,Mexico,keytruda ,100.0,mg,,3
7893,keytruda 1 solucion caja pembrolizumab 100 mg,95356.50,"04:14:45 07/07/2023",fsanpablo,KEYTRUDA,farmacias san pablo,Mexico,keytruda ,100.0,mg,solucion,1
7894,keytruda 100mg4ml fam caja con 1,95360.32,"04:14:50 07/07/2023",fespecializadas,KEYTRUDA,farmacias especializadas,Mexico,keytruda ,4.0,ml,,1
7895,delstrigo 100  300 300 mg tab caja con 30,18054.00,"04:16:39 07/07/2023",fespecializadas,DELSTRIGO,farmacias especializadas,Mexico,delstrigo ,300.0,mg,tableta,100
7896,pifeltro 100 mg tab caja con 30,7716.00,"04:18:15 07/07/2023",fespecializadas,PIFELTRO,farmacias especializadas,Mexico,pifeltro ,100.0,mg,tableta,30
7897,vyvanse 70 mg con 28 capsulas rx1,2115.00,"04:19:47 07/07/2023",farmalisto_mx,VYVANSE,farmalisto méxico,Mexico,vyvanse ,70.0,mg,capsula,28
7898,vyvanse 30 mg frasco con 28 capsulas  rx1,1284.00,"04:19:47 07/07/2023",farmalisto_mx,VYVANSE,farmalisto méxico,Mexico,vyvanse ,30.0,mg,capsula,28
7899,misoprostol 200 mcg con 28 tabletas,590.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,misoprostol ,,,tableta,200
7900,electrolit mora azul 625ml,22.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,electrolit mora azul ,625.0,ml,,
7901,pisa electrolife zero naranmanda 625ml,22.90,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,pisa electrolife zero naranmanda ,625.0,ml,,
7902,vengesic 200mg 20 gra,99.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,vengesic ,200.0,mg,,20
7903,rivotril 0.5mg 30 comp,508.50,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,rivotril ,0.5,mg,tableta,30
7904,lyrica 50mg 28 caps,975.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,lyrica ,50.0,mg,capsula,28
7905,garbican 75mg 28 caps,410.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,garbican ,75.0,mg,capsula,28
7906,yza ibuprofeno 200mg 10 tabs,19.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,yza ibuprofeno ,200.0,mg,tableta,10
7907,soloro 7 5mg 4 prchs,1460.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,soloro ,5.0,mg,solucion,7
7908,victan 2mg 30 comp,946.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,victan ,2.0,mg,tableta,30
7909,rivotril 2mg 30 comp,862.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,rivotril ,2.0,mg,tableta,30
7910,otedram 3mg 30 tabs,401.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,otedram ,3.0,mg,tableta,30
7911,tylex cd 500mg30mg 30 caps,975.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,tylex cd ,30.0,mg,capsula,30
7912,electrolit uva 625ml,22.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,electrolit uva ,625.0,ml,,
7913,electrolit horchata 625ml,22.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,electrolit horchata ,625.0,ml,,
7914,electrolit fresa kiwi 625ml,22.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,electrolit fresa kiwi ,625.0,ml,,
7915,electrolit manzana 625ml,22.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,electrolit manzana ,625.0,ml,,
7916,electrolit coco 625ml,22.00,"04:20:26 07/07/2023",farmacon,VYVANSE,farmacon,Mexico,electrolit coco ,625.0,ml,,
7917,vyvanse 50 mg oral 28 capsulas c2,1676.00,"04:20:49 07/07/2023",fahorro,VYVANSE,farmacias del ahorro,Mexico,vyvanse ,50.0,mg,capsula,28
7918,vyvanse 30 mg oral 28 capsulas c2,1286.00,"04:20:49 07/07/2023",fahorro,VYVANSE,farmacias del ahorro,Mexico,vyvanse ,30.0,mg,capsula,28
7919,amitiza 24 mcg caja con 60 capsulas,915.00,"04:21:31 07/07/2023",farmalisto_mx,AMITIZA,farmalisto méxico,Mexico,amitiza ,,,capsula,24
7920,amitiza 8 mcg caja con 60 capsulas,834.00,"04:21:31 07/07/2023",farmalisto_mx,AMITIZA,farmalisto méxico,Mexico,amitiza ,,,capsula,8
7921,amitiza 24 mcg caja con ap caja con 60,916.00,"04:21:57 07/07/2023",fespecializadas,AMITIZA,farmacias especializadas,Mexico,amitiza ,,,,24
7922,amitiza 8 mcg caja con ap caja con 60,1100.00,"04:21:57 07/07/2023",fespecializadas,AMITIZA,farmacias especializadas,Mexico,amitiza ,,,,8
7923,amitiza 24mg 60 caps,940.00,"04:22:14 07/07/2023",farmacon,AMITIZA,farmacon,Mexico,amitiza ,24.0,mg,capsula,60
7924,amitiza 8mg 60 caps,910.50,"04:22:14 07/07/2023",farmacon,AMITIZA,farmacon,Mexico,amitiza ,8.0,mg,capsula,60
7925,amitiza 8 mcg oral 60 caps,841.00,"04:22:46 07/07/2023",fahorro,AMITIZA,farmacias del ahorro,Mexico,amitiza ,,,capsula,8
7927,dexivant 60 mg caja con 14 capsulas,770.00,"04:23:29 07/07/2023",farmalisto_mx,DEXIVANT,farmalisto méxico,Mexico,dexivant ,60.0,mg,capsula,14
7928,dexivant 30 mg caja con blister con 14 capsulas,489.00,"04:23:29 07/07/2023",farmalisto_mx,DEXIVANT,farmalisto méxico,Mexico,dexivant ,30.0,mg,capsula,14
7929,dexivant 60 mg caja con blister con 7 capsulas,495.00,"04:23:29 07/07/2023",farmalisto_mx,DEXIVANT,farmalisto méxico,Mexico,dexivant ,60.0,mg,capsula,7
7930,dexivant 14 capsulas caja dexlansoprazol 30 mg,478.00,"04:23:45 07/07/2023",fsanpablo,DEXIVANT,farmacias san pablo,Mexico,dexivant ,30.0,mg,capsula,14
7931,dexivant 7 capsulas caja dexlansoprazol 60 mg,518.00,"04:23:45 07/07/2023",fsanpablo,DEXIVANT,farmacias san pablo,Mexico,dexivant ,60.0,mg,capsula,7
7932,dexivant 14 capsulas caja dexlansoprazol 60 mg,754.00,"04:23:45 07/07/2023",fsanpablo,DEXIVANT,farmacias san pablo,Mexico,dexivant ,60.0,mg,capsula,14
7933,dexivant 30 mg cap caja con 14,471.77,"04:23:55 07/07/2023",fespecializadas,DEXIVANT,farmacias especializadas,Mexico,dexivant ,30.0,mg,capsula,14
7934,dexivant 60 mg cap caja con 14,677.55,"04:23:55 07/07/2023",fespecializadas,DEXIVANT,farmacias especializadas,Mexico,dexivant ,60.0,mg,capsula,14
7935,dexivant 60 mg cap caja con 7,483.23,"04:23:55 07/07/2023",fespecializadas,DEXIVANT,farmacias especializadas,Mexico,dexivant ,60.0,mg,capsula,7
7936,dexivant 60mg 7 caps,600.00,"04:24:15 07/07/2023",farmacon,DEXIVANT,farmacon,Mexico,dexivant ,60.0,mg,capsula,7
7937,dexivant 30mg 14 caps,482.00,"04:24:15 07/07/2023",farmacon,DEXIVANT,farmacon,Mexico,dexivant ,30.0,mg,capsula,14
7938,dexivant 60mg 14 caps,848.00,"04:24:15 07/07/2023",farmacon,DEXIVANT,farmacon,Mexico,dexivant ,60.0,mg,capsula,14
7939,dexivant  dexivant 60 mg 14 capsulas.,714.82,"04:24:53 07/07/2023",fguadalajara,DEXIVANT,farmacias guadalajara,Mexico,dexivant  dexivant ,60.0,mg,capsula,14
7940,riopan  riopan 10 ml 20 sobres.,224.25,"04:24:53 07/07/2023",fguadalajara,DEXIVANT,farmacias guadalajara,Mexico,riopan  riopan ,10.0,ml,,20
7941,dexivant  dexivant 60 mg 7 capsulas.,455.62,"04:24:53 07/07/2023",fguadalajara,DEXIVANT,farmacias guadalajara,Mexico,dexivant  dexivant ,60.0,mg,capsula,7
7942,dexivant  dexivant 30 mg 14 capsulas.,454.27,"04:24:53 07/07/2023",fguadalajara,DEXIVANT,farmacias guadalajara,Mexico,dexivant  dexivant ,30.0,mg,capsula,14
7943,edarbi 40 mg frasco con 28 tabletas,847.50,"04:25:25 07/07/2023",farmalisto_mx,EDARBI,farmalisto méxico,Mexico,edarbi ,40.0,mg,tableta,28
7944,edarbi 80 mg caja con 28 tabletas,989.00,"04:25:25 07/07/2023",farmalisto_mx,EDARBI,farmalisto méxico,Mexico,edarbi ,80.0,mg,tableta,28
7945,edarbi 80 mg caja con 14 tabletas,682.00,"04:25:25 07/07/2023",farmalisto_mx,EDARBI,farmalisto méxico,Mexico,edarbi ,80.0,mg,tableta,14
7946,edarbi 40 mg con 14 tabletas,452.50,"04:25:25 07/07/2023",farmalisto_mx,EDARBI,farmalisto méxico,Mexico,edarbi ,40.0,mg,tableta,14
7947,edarbi cld 40 mg 12.5 mg caja con 28 tabletas,839.54,"04:25:25 07/07/2023",farmalisto_mx,EDARBI,farmalisto méxico,Mexico,edarbi cld ,40.0,mg,tableta,28
7948,edarbi cld 80 mg  12.5 mg caja con 28 tabletas,1099.00,"04:25:25 07/07/2023",farmalisto_mx,EDARBI,farmalisto méxico,Mexico,edarbi cld ,80.0,mg,tableta,28
7949,edarbi cld 40 mg12.5 mg caja con 14 tabletas,531.50,"04:25:25 07/07/2023",farmalisto_mx,EDARBI,farmalisto méxico,Mexico,edarbi cld ,12.5,mg,tableta,14
7950,edarbi cld 80 mg  12.5 mg 14 tabletas,604.00,"04:25:25 07/07/2023",farmalisto_mx,EDARBI,farmalisto méxico,Mexico,edarbi cld ,80.0,mg,tableta,14
7951,edarbi 14 tabletas caja azilsartan medoxomilo 80 mg clortalidona 12.5 mg,761.00,"04:25:37 07/07/2023",fsanpablo,EDARBI,farmacias san pablo,Mexico,edarbi ,80.0,mg,tableta,14
7952,edarbi 28 tableta caja azilsartan medoxomilo 40 mg,900.00,"04:25:37 07/07/2023",fsanpablo,EDARBI,farmacias san pablo,Mexico,edarbi ,40.0,mg,tableta,28
7953,edarbi 14 tabletas caja azilsartan medoxomilo 80 mg,753.00,"04:25:37 07/07/2023",fsanpablo,EDARBI,farmacias san pablo,Mexico,edarbi ,80.0,mg,tableta,14
7954,edarbi 14 tabletas caja azilsartan medoxomilo 40 mg,501.00,"04:25:37 07/07/2023",fsanpablo,EDARBI,farmacias san pablo,Mexico,edarbi ,40.0,mg,tableta,14
7955,edarbi 14 tabletas caja azilsartan medoxomilo 40 mg clortalidona 12.5 mg,601.00,"04:25:37 07/07/2023",fsanpablo,EDARBI,farmacias san pablo,Mexico,edarbi ,40.0,mg,tableta,14
7956,edarbi 40 mg tab caja con 14,520.11,"04:25:44 07/07/2023",fespecializadas,EDARBI,farmacias especializadas,Mexico,edarbi ,40.0,mg,tableta,14
7957,edarbi 40 mg tab caja con 28,949.22,"04:25:44 07/07/2023",fespecializadas,EDARBI,farmacias especializadas,Mexico,edarbi ,40.0,mg,tableta,28
7958,edarbi 80 mg tab caja con 14,705.94,"04:25:44 07/07/2023",fespecializadas,EDARBI,farmacias especializadas,Mexico,edarbi ,80.0,mg,tableta,14
7959,edarbi 80 mg tab caja con 28,1211.72,"04:25:44 07/07/2023",fespecializadas,EDARBI,farmacias especializadas,Mexico,edarbi ,80.0,mg,tableta,28
7960,edarbi cld 4012.5mg tab fco caja con 14,599.47,"04:25:44 07/07/2023",fespecializadas,EDARBI,farmacias especializadas,Mexico,edarbi cld ,4012.5,mg,tableta,14
7961,edarbi cld 4012.5mg tab fco caja con 28,955.03,"04:25:44 07/07/2023",fespecializadas,EDARBI,farmacias especializadas,Mexico,edarbi cld ,4012.5,mg,tableta,28
7962,edarbi cld 8012.5mg tab fco caja con 28,1260.74,"04:25:44 07/07/2023",fespecializadas,EDARBI,farmacias especializadas,Mexico,edarbi cld ,8012.5,mg,tableta,28
7963,edarbi 40mg 28 tabs,848.00,"04:26:00 07/07/2023",farmacon,EDARBI,farmacon,Mexico,edarbi ,40.0,mg,tableta,28
7964,edarbi 80mg 28 tabs,1165.00,"04:26:00 07/07/2023",farmacon,EDARBI,farmacon,Mexico,edarbi ,80.0,mg,tableta,28
7965,edarbi 40mg 14 tabs,505.00,"04:26:00 07/07/2023",farmacon,EDARBI,farmacon,Mexico,edarbi ,40.0,mg,tableta,14
7966,edarbi cld 40mg12.5mg 28 tabs,897.00,"04:26:00 07/07/2023",farmacon,EDARBI,farmacon,Mexico,edarbi cld ,12.5,mg,tableta,28
7967,edarbi 80mg 14 tabs,710.50,"04:26:00 07/07/2023",farmacon,EDARBI,farmacon,Mexico,edarbi ,80.0,mg,tableta,14
7968,edarbi cld 80mg12.5mg 14 tabs,680.00,"04:26:00 07/07/2023",farmacon,EDARBI,farmacon,Mexico,edarbi cld ,12.5,mg,tableta,14
7969,edarbi cld 80mg12.5mg 28 tabs,1106.50,"04:26:00 07/07/2023",farmacon,EDARBI,farmacon,Mexico,edarbi cld ,12.5,mg,tableta,28
7970,edarbi  edarbi 40 mg 14 tabletas.,450.79,"04:26:41 07/07/2023",fguadalajara,EDARBI,farmacias guadalajara,Mexico,edarbi  edarbi ,40.0,mg,tableta,14
7971,edarbi  edarbi 40 mg 28 tabletas.,822.71,"04:26:41 07/07/2023",fguadalajara,EDARBI,farmacias guadalajara,Mexico,edarbi  edarbi ,40.0,mg,tableta,28
7972,edarbi  edarbi 80 mg 14 tabletas.,611.85,"04:26:41 07/07/2023",fguadalajara,EDARBI,farmacias guadalajara,Mexico,edarbi  edarbi ,80.0,mg,tableta,14
7973,edarbi  edarbi 80 mg 28 tabletas.,1050.22,"04:26:41 07/07/2023",fguadalajara,EDARBI,farmacias guadalajara,Mexico,edarbi  edarbi ,80.0,mg,tableta,28
7974,edarbi  edarbi cld 80mg12.5mg 28 tabletas.,1076.52,"04:26:41 07/07/2023",fguadalajara,EDARBI,farmacias guadalajara,Mexico,edarbi  edarbi cld ,12.5,mg,tableta,28
7975,edarbi  edarbi cld 80mg12.5mg 14 tabletas.,626.04,"04:26:41 07/07/2023",fguadalajara,EDARBI,farmacias guadalajara,Mexico,edarbi  edarbi cld ,12.5,mg,tableta,14
7976,edarbi  edarbi cld 40mg12.5mg 28 tabletas.,815.48,"04:26:41 07/07/2023",fguadalajara,EDARBI,farmacias guadalajara,Mexico,edarbi  edarbi cld ,12.5,mg,tableta,28
7977,edarbi  edarbi cld 40mg12.5mg 14 tabletas.,481.03,"04:26:41 07/07/2023",fguadalajara,EDARBI,farmacias guadalajara,Mexico,edarbi  edarbi cld ,12.5,mg,tableta,14
7978,edarbi cld 40 mg 12.5 mg caja con 28 tabletas,839.54,"04:27:07 07/07/2023",farmalisto_mx,EDARBI CLD,farmalisto méxico,Mexico,edarbi cld ,40.0,mg,tableta,28
7979,edarbi cld 80 mg  12.5 mg caja con 28 tabletas,1099.00,"04:27:07 07/07/2023",farmalisto_mx,EDARBI CLD,farmalisto méxico,Mexico,edarbi cld ,80.0,mg,tableta,28
7980,edarbi cld 40 mg12.5 mg caja con 14 tabletas,531.50,"04:27:07 07/07/2023",farmalisto_mx,EDARBI CLD,farmalisto méxico,Mexico,edarbi cld ,12.5,mg,tableta,14
7981,edarbi cld 80 mg  12.5 mg 14 tabletas,604.00,"04:27:07 07/07/2023",farmalisto_mx,EDARBI CLD,farmalisto méxico,Mexico,edarbi cld ,80.0,mg,tableta,14
7982,edarbi cld 28 tableta caja azilsartan medoxomilo 80 mg clortalidona 12.5 mg,1194.00,"04:27:23 07/07/2023",fsanpablo,EDARBI CLD,farmacias san pablo,Mexico,edarbi cld ,80.0,mg,tableta,28
7983,edarbi 14 tabletas caja azilsartan medoxomilo 80 mg clortalidona 12.5 mg,761.00,"04:27:23 07/07/2023",fsanpablo,EDARBI CLD,farmacias san pablo,Mexico,edarbi ,80.0,mg,tableta,14
7984,edarbi 28 tableta caja azilsartan medoxomilo 40 mg,900.00,"04:27:23 07/07/2023",fsanpablo,EDARBI CLD,farmacias san pablo,Mexico,edarbi ,40.0,mg,tableta,28
7985,edarbi 14 tabletas caja azilsartan medoxomilo 80 mg,753.00,"04:27:23 07/07/2023",fsanpablo,EDARBI CLD,farmacias san pablo,Mexico,edarbi ,80.0,mg,tableta,14
7986,edarbi 14 tabletas caja azilsartan medoxomilo 40 mg,501.00,"04:27:23 07/07/2023",fsanpablo,EDARBI CLD,farmacias san pablo,Mexico,edarbi ,40.0,mg,tableta,14
7987,edarbi cld 4012.5mg tab fco caja con 14,599.47,"04:27:32 07/07/2023",fespecializadas,EDARBI CLD,farmacias especializadas,Mexico,edarbi cld ,4012.5,mg,tableta,14
7988,edarbi cld 4012.5mg tab fco caja con 28,955.03,"04:27:32 07/07/2023",fespecializadas,EDARBI CLD,farmacias especializadas,Mexico,edarbi cld ,4012.5,mg,tableta,28
7989,edarbi cld 8012.5mg tab fco caja con 28,1260.74,"04:27:32 07/07/2023",fespecializadas,EDARBI CLD,farmacias especializadas,Mexico,edarbi cld ,8012.5,mg,tableta,28
7990,edarbi  edarbi cld 80mg12.5mg 28 tabletas.,1076.52,"04:28:23 07/07/2023",fguadalajara,EDARBI CLD,farmacias guadalajara,Mexico,edarbi  edarbi cld ,12.5,mg,tableta,28
7991,edarbi  edarbi cld 80mg12.5mg 14 tabletas.,626.04,"04:28:23 07/07/2023",fguadalajara,EDARBI CLD,farmacias guadalajara,Mexico,edarbi  edarbi cld ,12.5,mg,tableta,14
7992,edarbi  edarbi cld 40mg12.5mg 28 tabletas.,815.48,"04:28:23 07/07/2023",fguadalajara,EDARBI CLD,farmacias guadalajara,Mexico,edarbi  edarbi cld ,12.5,mg,tableta,28
7993,edarbi  edarbi cld 40mg12.5mg 14 tabletas.,481.03,"04:28:23 07/07/2023",fguadalajara,EDARBI CLD,farmacias guadalajara,Mexico,edarbi  edarbi cld ,12.5,mg,tableta,14
7994,incresina 25 mg caja con 28 tabletas,931.98,"04:28:46 07/07/2023",farmalisto_mx,INCRESINA,farmalisto méxico,Mexico,incresina ,25.0,mg,tableta,28
7995,incresina 25 mg caja con 14 tabletas,645.00,"04:28:46 07/07/2023",farmalisto_mx,INCRESINA,farmalisto méxico,Mexico,incresina ,25.0,mg,tableta,14
7996,incresina duo 12.5mg500mg caja con blister de 56 tabletas,1068.99,"04:28:46 07/07/2023",farmalisto_mx,INCRESINA,farmalisto méxico,Mexico,incresina duo ,500.0,mg,tableta,56
7997,incresinap 25 mg  15 mg caja con 28 tabletas,1043.00,"04:28:46 07/07/2023",farmalisto_mx,INCRESINA,farmalisto méxico,Mexico,incresinap ,25.0,mg,tableta,28
7998,incresina p 25 mg30 mg caja con 28 tabletas,1193.12,"04:28:46 07/07/2023",farmalisto_mx,INCRESINA,farmalisto méxico,Mexico,incresina p ,30.0,mg,tableta,28
