"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
14658,torzelip 10 mg80 mg comprimidos,460.88,"15:51:03 20/07/2023",zva,ezetimiba,agencia de medicamentos de letonia,Letonia,torzelip,10.0,mg,tableta,
14659,ezetimibasimvastatina 10 mg20 mg caja con 28 tabletas,161.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,ezetimibasimvastatina,20.0,mg,tableta,28
14660,ezetimibasimvastatina 10 mg20 mg caja con 14 tabletas,92.95,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,ezetimibasimvastatina,20.0,mg,tableta,14
14661,zintrepid 10  10 mg caja con 28 comprimidos,1598.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,zintrepid,10.0,mg,tableta,10
14662,pisatine hc 10 mg  20 mg caja con 28 tabletas,688.02,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,pisatine hc,10.0,mg,tableta,28
14663,pisatine hc 10 mg20 mg 14 tabletas,459.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,pisatine hc,20.0,mg,tableta,14
14664,vytorin 10 mg  40 mg caja con 14 comprimidos,986.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,vytorin,10.0,mg,tableta,14
14665,zintrepid 10mg20mg caja con 28 comprimidos,1603.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,zintrepid,20.0,mg,tableta,28
14666,zintrepid 10 mg20 mg caja con 14 comprimidos,848.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,zintrepid,20.0,mg,tableta,14
14667,vytorin 1020 caja con 14 comprimidos,835.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,vytorin,,"",tableta,1020
14668,vytorin 10 mg  20 mg caja con 28 comprimidos,1521.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,vytorin,10.0,mg,tableta,28
14669,vytorin 10mg 10mg caja con 28 comprimidos,1500.00,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,vytorin,10.0,mg,tableta,28
14670,zintrepid 10  40 mg caja con 28 comprimidos,1807.45,"15:51:37 20/07/2023",farmalisto_mx,"ezetimiba, simvastatina",farmalisto méxico,Mexico,zintrepid,40.0,mg,tableta,10
14671,ezetimiba 10.0 mg simvastatina 20.0 mg aurax 14 tabletas caja,247.00,"15:51:52 20/07/2023",fsanpablo,"ezetimiba, simvastatina",farmacias san pablo,Mexico,ezetimiba,10.0,mg,tableta,14
14672,ezetimiba 10.0 mg simvastatina 20.0 mg aurax 28 tabletas caja,459.00,"15:51:52 20/07/2023",fsanpablo,"ezetimiba, simvastatina",farmacias san pablo,Mexico,ezetimiba,10.0,mg,tableta,28
14673,simvastatina 20 mg aurax 14 tabletas caja,139.00,"15:51:52 20/07/2023",fsanpablo,"ezetimiba, simvastatina",farmacias san pablo,Mexico,simvastatina,20.0,mg,tableta,14
14674,simvastatina 10 mg aurax 30 tabletas caja,129.00,"15:51:52 20/07/2023",fsanpablo,"ezetimiba, simvastatina",farmacias san pablo,Mexico,simvastatina,10.0,mg,tableta,30
14675,simvastatina 10.0 mg aurax 30 tabletas caja,129.00,"15:51:52 20/07/2023",fsanpablo,"ezetimiba, simvastatina",farmacias san pablo,Mexico,simvastatina,10.0,mg,tableta,30
14676,exotibduo 10  20 mg tab caja con  14,422.52,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,exotibduo,20.0,mg,tableta,10
14677,exotibduo 10  20mg tb caja con  28,761.02,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,exotibduo,20.0,mg,"",10
14678,pisatinehc 1020 mg tab caja con 14,561.03,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,pisatinehc,1020.0,mg,tableta,14
14679,pisatinehc 1020 mg tab caja con 28,849.04,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,pisatinehc,1020.0,mg,tableta,28
14680,vytorin 1010mg tab caja con 28,1589.04,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,vytorin,1010.0,mg,tableta,28
14682,vytorin 1020mg com caja con 28,1529.62,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,vytorin,1020.0,mg,tableta,28
14683,vytorin 1040mg com caja con 14,1095.68,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,vytorin,1040.0,mg,tableta,14
14684,zintrepid 1010 mg com caja con 14,937.19,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,zintrepid,1010.0,mg,tableta,14
14685,zintrepid 1010mg com caja con 28,1832.96,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,zintrepid,1010.0,mg,tableta,28
14686,zintrepid 1020mg com caja con 14,974.58,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,zintrepid,1020.0,mg,tableta,14
14687,zintrepid 1020mg com caja con 28,1901.71,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,zintrepid,1020.0,mg,tableta,28
14688,zintrepid 1040mg com caja con 14,1329.00,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,zintrepid,1040.0,mg,tableta,14
14689,zintrepid 1040mg com caja con 28,2085.48,"15:52:00 20/07/2023",fespecializadas,"ezetimiba, simvastatina",farmacias especializadas,Mexico,zintrepid,1040.0,mg,tableta,28
14690,yza ezetimiba sivastatina 10mg20mg 28 tabs,370.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,yza ezetimiba sivastatina,20.0,mg,tableta,28
14691,vytorin 10mg20mg 28 comp,1386.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,vytorin,20.0,mg,tableta,28
14692,zintrepid 10mg10mg 28 comp,1950.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,zintrepid,10.0,mg,tableta,28
14693,pisatine hc 10mg20mg 28 tabs,877.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,pisatine hc,20.0,mg,tableta,28
14694,vytorin 10mg10mg 28 comp,1617.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,vytorin,10.0,mg,tableta,28
14695,zintrepid 10mg20mg 28 comp,1581.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,zintrepid,20.0,mg,tableta,28
14696,exotib duo 10mg20mg 28 tabs,654.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,exotib duo,20.0,mg,tableta,28
14697,vytorin 10mg40mg 14 comp,975.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,vytorin,40.0,mg,tableta,14
14698,zintrepid 10mg40mg 28 comp,1906.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,zintrepid,40.0,mg,tableta,28
14699,zintrepid 10mg40mg 14 comp,1411.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,zintrepid,40.0,mg,tableta,14
14700,zintrepid 10mg20mg 14 comp,975.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,zintrepid,20.0,mg,tableta,14
14701,vytorin 10mg20mg 14 comp,774.00,"15:52:19 20/07/2023",farmacon,"ezetimiba, simvastatina",farmacon,Mexico,vytorin,20.0,mg,tableta,14
14702,rosuvina e 10  40 mg caja x 28,977.79,"15:54:15 20/07/2023",audifarma,"ezetimiba, simvastatina",audifarma,Colombia,rosuvina e,40.0,mg,"",10
14703,cardiomax plus caja x 28,1303.72,"15:54:15 20/07/2023",audifarma,"ezetimiba, simvastatina",audifarma,Colombia,cardiomax plus caja x,,"","",28
14704,colmibe 20 10 mg caja con 30 comprimidos,749.21,"15:54:15 20/07/2023",audifarma,"ezetimiba, simvastatina",audifarma,Colombia,colmibe,10.0,mg,tableta,20
14705,ezetimibesimvastatina 10mg20mg caja x 14 tabletas cubiertas,138.41,"15:54:58 20/07/2023",cruzverde,"ezetimiba, simvastatina",cruz verde,Colombia,ezetimibesimvastatina,20.0,mg,tableta,14
14706,vytorin tabletas 10mg20mg caja x 28,362.33,"15:54:58 20/07/2023",cruzverde,"ezetimiba, simvastatina",cruz verde,Colombia,vytorin tabletas,20.0,mg,tableta,28
14707,vytorin 10mg10mg caja x 28 tabletas,181.17,"15:54:58 20/07/2023",cruzverde,"ezetimiba, simvastatina",cruz verde,Colombia,vytorin,10.0,mg,tableta,28
14708,vytorin 10mg40mg caja x 14 tabletas,362.33,"15:54:58 20/07/2023",cruzverde,"ezetimiba, simvastatina",cruz verde,Colombia,vytorin,40.0,mg,tableta,14
14709,tiazomet s caja x 28 tabletas,379.26,"15:54:58 20/07/2023",cruzverde,"ezetimiba, simvastatina",cruz verde,Colombia,tiazomet s caja x,,"",tableta,28
14710,ezetimiba 10mg  simvastatina 40mg tableta genfar,385.61,"15:55:05 20/07/2023",colsubsidio,"ezetimiba, simvastatina",droguerías colsubsidio,Colombia,ezetimiba,10.0,mg,tableta,30
14711,ezetimiba 10 mg  simvastatina 20 mg tableta genfar,300.11,"15:55:05 20/07/2023",colsubsidio,"ezetimiba, simvastatina",droguerías colsubsidio,Colombia,ezetimiba,10.0,mg,tableta,30
14712,ezetimibe 10 mg  simvastatina 40 mg tableta cubierta tecnoquimicas,285.72,"15:55:05 20/07/2023",colsubsidio,"ezetimiba, simvastatina",droguerías colsubsidio,Colombia,ezetimibe,10.0,mg,tableta,14
14713,ezetimibe 10 mg  simvastatina 20 mg tableta cubierta tecnoquimicas,131.01,"15:55:05 20/07/2023",colsubsidio,"ezetimiba, simvastatina",droguerías colsubsidio,Colombia,ezetimibe,10.0,mg,tableta,14
14714,duolip 40mg10mg tableta,669.42,"15:55:05 20/07/2023",colsubsidio,"ezetimiba, simvastatina",droguerías colsubsidio,Colombia,duolip,10.0,mg,tableta,30
14715,tiazomets tableta,357.68,"15:55:05 20/07/2023",colsubsidio,"ezetimiba, simvastatina",droguerías colsubsidio,Colombia,tiazomets tableta,,"",tableta,28
14716,simlo ez 10 mg tira de 10 tabletas,12.13,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,simlo ez,10.0,mg,tableta,10
14717,simvas ez 10 mg tira de 10 tabletas,16.45,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,simvas ez,10.0,mg,tableta,10
14718,tableta arstatin ez,28.79,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,tableta arstatin ez,,"",tableta,
14719,simvas ez 5 mg tira de 10 tabletas,1.65,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,simvas ez,5.0,mg,tableta,10
14720,simvastol n pestana,0.82,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,simvastol n pestana,,"","",
14721,estatina ez tab,0.82,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,estatina ez tab,,"",tableta,
14722,tonact ez tableta de 10 mg 15 s,84.71,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,tonact ez tableta de,10.0,mg,tableta,15
14723,tableta storvas ez 10mg,53.88,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,tableta storvas ez,10.0,mg,tableta,
14724,tableta de 10 mg de esia,13.37,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,tableta de,10.0,mg,tableta,
14725,ezevas tableta de 10 mg,25.91,"15:55:12 20/07/2023",pharmeasy,"ezetimiba, simvastatina",pharmeasy,India,ezevas tableta de,10.0,mg,tableta,
14726,ezetimiba 10 mg simvastatina 20 mg genérico ems 30 pastillas,228.65,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,ezetimiba,10.0,mg,tableta,30
14727,simvastatin 20mg genérico sandoz con 30 pastillas,35.15,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,20.0,mg,tableta,30
14728,ezetimiba 10 mg simvastatina 40 mg genérico ems 30 pastillas,341.24,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,ezetimiba,10.0,mg,tableta,30
14729,ezetimiba 10 mg simvastatina 10 mg genérico ems 30 pastillas,179.40,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,ezetimiba,10.0,mg,tableta,30
14730,simvastatin 10mg sandoz genérico 30 pastillas,31.63,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,10.0,mg,tableta,30
14731,simvastatin 40mg genérico ems con 30 pastillas,63.29,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,40.0,mg,tableta,30
14732,simvastatin 20mg generic sandoz con 30 pastillas kit con tres unidades,86.97,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,20.0,mg,tableta,30
14733,simvastatin 10mg genérico ems con 30 pastillas,31.63,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,10.0,mg,tableta,30
14734,simvastatin 40mg generic ems con 30 pastillas kit con tres unidades,142.42,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,40.0,mg,tableta,30
14735,zetsim 10mg 20mg con 30 pastillas,306.06,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,zetsim,10.0,mg,tableta,30
14736,simvastatin 20mg genérico novartis 30 comprimidos recubiertos,42.18,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,20.0,mg,tableta,30
14737,kit 3 ezetimiba 10mg simvastatin 20mg generic ems con 30 pastillas,685.96,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,kit,10.0,mg,tableta,3
14738,vytorin 10mg 20mg con 30 pastillas,453.83,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,vytorin,10.0,mg,tableta,30
14739,kit 3 simvastatin 10mg sandoz generico con 30 pastillas,71.18,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,kit,10.0,mg,tableta,3
14740,Genérico simvastatin 40mg sandoz kit 3 con 30 pastillas,242.66,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,Genérico simvastatin,40.0,mg,tableta,3
14741,kit 3 simvastatin 10mg pharlab generico con 30 pastillas,126.55,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,kit,10.0,mg,tableta,3
14742,simvastatin 20mg cimed genérico 30 pastillas,49.22,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,20.0,mg,tableta,30
14743,clinfar 10mg con 30 pastillas,73.85,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,clinfar,10.0,mg,tableta,30
14744,vytorin 10mg 10mg con 30 pastillas,394.01,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,vytorin,10.0,mg,tableta,30
14745,simvascor 20mg con 30 pastillas,70.23,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvascor,20.0,mg,tableta,30
14746,simvastatin 20mg generico cimed con 30 pastillas kit con tres unidades,147.66,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,20.0,mg,tableta,30
14747,zetsim 10mg 10mg con 30 pastillas,309.58,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,zetsim,10.0,mg,tableta,30
14748,vytorin 10mg 40mg con 30 pastillas,1118.78,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,vytorin,10.0,mg,tableta,30
14749,simvastatin 40mg sandoz genérico 30 pastillas,80.89,"15:55:33 20/07/2023",araujo,"ezetimiba, simvastatina",farmacias araujo,Brasil,simvastatin,40.0,mg,tableta,30
14750,controliptrilipix 45 mg caja con 30 capsulas,694.28,"15:56:28 20/07/2023",farmalisto_mx,fenofibrato de colina,farmalisto méxico,Mexico,controliptrilipix,45.0,mg,capsula,30
14751,controlip trilipix 135 mg caja con 15 capsulas,794.02,"15:56:28 20/07/2023",farmalisto_mx,fenofibrato de colina,farmalisto méxico,Mexico,controlip trilipix,135.0,mg,capsula,15
14752,controlip trilipix 135 mg caja con 30 capsulas,1383.93,"15:56:28 20/07/2023",farmalisto_mx,fenofibrato de colina,farmalisto méxico,Mexico,controlip trilipix,135.0,mg,capsula,30
14753,fenofibrato 160 mg aurax 30 capsulas caja,338.00,"15:56:42 20/07/2023",fsanpablo,fenofibrato de colina,farmacias san pablo,Mexico,fenofibrato,160.0,mg,capsula,30
14754,gummies minions vitaminas y minerales suplemento alimenticio 60 goma frasco colina 38 mg,138.00,"15:56:42 20/07/2023",fsanpablo,fenofibrato de colina,farmacias san pablo,Mexico,gummies minions vitaminas y minerales suplemento alimenticio,38.0,mg,"",60
14755,kal b complex con salvado de arroz 60 tableta frasco tiamina 8.5 mg,179.00,"15:56:42 20/07/2023",fsanpablo,fenofibrato de colina,farmacias san pablo,Mexico,kal b complex con salvado de arroz,8.5,mg,tableta,60
14756,pregestimil premium para bebes de 0 a 12 meses 454 g lata,728.50,"15:56:42 20/07/2023",fsanpablo,fenofibrato de colina,farmacias san pablo,Mexico,pregestimil premium para bebes de,,"","",0
14757,controlip 15 capsulas caja fenofibrato 160 mg,712.00,"15:56:42 20/07/2023",fsanpablo,fenofibrato de colina,farmacias san pablo,Mexico,controlip,160.0,mg,capsula,15
14758,controlip trilipix 135mg cap caja con 15,797.61,"15:56:49 20/07/2023",fespecializadas,fenofibrato de colina,farmacias especializadas,Mexico,controlip trilipix,135.0,mg,capsula,15
14759,controlip trilipix 135mg cap caja con 30,1261.55,"15:56:49 20/07/2023",fespecializadas,fenofibrato de colina,farmacias especializadas,Mexico,controlip trilipix,135.0,mg,capsula,30
14760,controlip trilipix 45mg cap caja con 30,685.67,"15:56:49 20/07/2023",fespecializadas,fenofibrato de colina,farmacias especializadas,Mexico,controlip trilipix,45.0,mg,capsula,30
14761,panbio covid19 antigen self test prueba de flujo lateral de diagnostico de coronavirus,160.42,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,panbio covid,,"","",19
14762,bolsas de almacenamiento de leche materna medela  25 und,317.46,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,bolsas de almacenamiento de leche materna medela,,"","",25
14845,haemate p en caja con 1 vial,4694.23,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,haemate p en caja con,,"","",1
14763,fenovas capsulas blandas 20 mg 135 mg caja x 30,1418.00,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,fenovas capsulas blandas,20.0,mg,capsula,30
14764,stafen 13510 mg caja x 30 capsulas,1231.76,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,stafen,13510.0,mg,capsula,30
14765,stafen 13520 mg caja x 30,1261.39,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,stafen,13520.0,mg,"",30
14766,producto de prueba,0.42,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,producto de prueba,,"","",
14767,renew  power 180 g caja plegadiza con 30 unid de 6 g.,486.78,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,renew  power,,"","",180
14768,analizador prueba de coagulacion  coaguchek xs,6562.18,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,analizador prueba de coagulacion  coaguchek xs,,"","",
14769,piloskin biotina champu anticaida de uso diario,236.62,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,piloskin biotina champu anticaida de uso diario,,"",ampolleta,
14770,extractor manual de leche materna medela  1 und,1095.88,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,extractor manual de leche materna medela,,"","",1
14771,enterex espesante de alimentos en polvo  227 grs,198.94,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,enterex espesante de alimentos en polvo,,"","",227
14772,nulytely 10 sobres de 105 g,871.97,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,nulytely,,"",sobre,10
14773,inhalador facial de vapor electrico ref v1200 6 vv1,613.76,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,inhalador facial de vapor electrico ref v,,"","",1200
14774,humidificador sin filtro vick de vapor frio uni ref v4600v1,1837.05,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,humidificador sin filtro vick de vapor frio uni ref v,,"","",1
14775,cinta para prueba de coagulacion coaguchek xs  24 und,1955.57,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,cinta para prueba de coagulacion coaguchek xs,,"","",24
14776,retiage contorno de ojos 15 ml,633.23,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,retiage contorno de ojos,15.0,ml,"",
14777,humidificador ultra silencioso vick de vapor frio uni ref v5100ns vv1,2150.29,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,humidificador ultra silencioso vick de vapor frio uni ref v,,"","",1
14778,humidificador de vapor frio vick noche estrellada uni ref v3700 vv1,2167.22,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,humidificador de vapor frio vick noche estrellada uni ref v,,"","",3700
14779,tensiometro digital de brazo as  35 h,486.78,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,tensiometro digital de brazo as,,"","",35
14780,theracann crema corporal a base de cannabidiol,549.85,"15:58:51 20/07/2023",audifarma,fenofibrato de colina,audifarma,Colombia,theracann crema corporal a base de cannabidiol,,"",crema,
