id,producto,precio,hora_consulta,farmacia_corto,busqueda,farmacia,pais,product_name,quantity,unit,presentacion,num_prod,atc,coincidencia
15045,sanocard pr.cap 150mgcap btx30 pvcpvdcalu blisters,141.23,20/07/2023 16:11,minsalgr,flecainida,ministerio salud grecia,Grecia,sanocard pr.cap,150.0,mg,capsula,30.0,C01,0
15046,sanocard pr.cap 200mgcap btx30 pvcpvdcalu blisters,204.42,20/07/2023 16:11,minsalgr,flecainida,ministerio salud grecia,Grecia,sanocard pr.cap,200.0,mg,capsula,30.0,C01,0
15047,sanocard pr.cap 50mgcap btx30 pvcpvdcalu blisters,144.24,20/07/2023 16:11,minsalgr,flecainida,ministerio salud grecia,Grecia,sanocard pr.cap,50.0,mg,capsula,30.0,C01,0
15048,flecardia inj.so.inf 10mgml150mg15ml vial btx5 viales x 15 ml,544.42,20/07/2023 16:11,minsalgr,flecainida,ministerio salud grecia,Grecia,flecardia inj.so.inf,15.0,ml,,5.0,C01,0
15049,flecardia pr.cap 100mgcap btx30 blister 3x10,137.28,20/07/2023 16:11,minsalgr,flecainida,ministerio salud grecia,Grecia,flecardia pr.cap,100.0,mg,capsula,30.0,C01,0
15050,flecardia pr.cap 200mgcap btx30 blister 3x10,204.42,20/07/2023 16:11,minsalgr,flecainida,ministerio salud grecia,Grecia,flecardia pr.cap,200.0,mg,capsula,30.0,C01,0
15053,tableta de 10 mg de fludara,7295.74,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,tableta de,10.0,mg,tableta,,L01,0
15054,ficha de fludabina,1570.73,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,ficha de fludabina,,,,,L01,0
15055,tableta de 10 mg de lymfuda,1187.83,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,tableta de,10.0,mg,tableta,,L01,0
15056,fludara 50 mg inyectable,2676.35,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,fludara,50.0,mg,inyeccion,,L01,0
15057,naprobina 50 mg inyectable,1542.64,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,naprobina,50.0,mg,inyeccion,,L01,0
15058,fludacel 50 mg iny.,1604.34,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,fludacel,50.0,mg,inyeccion,,L01,0
15059,fludocyte 50mg inyeccion 2ml,2113.85,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,fludocyte,50.0,mg,inyeccion,,L01,0
15060,fludabina 50mg iny.,2076.62,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,fludabina,50.0,mg,inyeccion,,L01,0
15061,fludamax 50 mg inyectable,1604.34,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,fludamax,50.0,mg,inyeccion,,L01,0
15062,tableta de 5 mg de flunarina,5.09,20/07/2023 16:16,pharmeasy,fludarabina,pharmeasy,India,tableta de,5.0,mg,tableta,,L01,0
15063,evoflubina 50 mg po liof sol inj ct 5 fa vd trans x 20 ml,16668.14,20/07/2023 16:17,avisa,fludarabina,agencia nacional de vigilancia sanitaria brasil,Brasil,evoflubina,50.0,mg,solucion,1.0,L01,0
15064,fludara f.c.tab 10mgtab btx20 blist 4x5,4991.72,20/07/2023 16:17,minsalgr,fludarabina,ministerio salud grecia,Grecia,fludara f.c.tab,10.0,mg,tableta,20.0,L01,0
15065,fludara pd.i.s.inf 50mgvial btx5 viales,2382.84,20/07/2023 16:17,minsalgr,fludarabina,ministerio salud grecia,Grecia,fludara pd.i.s.inf,50.0,mg,,5.0,L01,0
15066,fludara 10 mg comprimidos recubiertos con pelicula,10944.78,20/07/2023 16:17,zva,fludarabina,agencia de medicamentos de letonia,Letonia,fludara,10.0,mg,tableta,,L01,0
15098,tableta de 250mg,879.71,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,tableta de,250.0,mg,tableta,,L01,0
15099,tableta de 250 mg de getinat,1213.54,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,tableta de,250.0,mg,tableta,,L01,0
15100,geftib 250 mg tira de 10 tabletas,941.73,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,geftib,250.0,mg,tableta,10.0,L01,0
15101,tableta geftistar 250mg,287.33,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,tableta geftistar,250.0,mg,tableta,,L01,0
15102,gefticip 250 mg tab 10 s,368.59,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,gefticip,250.0,mg,tableta,10.0,L01,0
15103,tableta de gefitero 250mg,716.5,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,tableta de gefitero,250.0,mg,tableta,,L01,0
15104,tableta unigef 250mg,262.54,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,tableta unigef,250.0,mg,tableta,,L01,0
15105,tableta de geftin 250 mg 10,738.41,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,tableta de geftin,250.0,mg,tableta,10.0,L01,0
15107,pastilla de 250 mg de gefon,740.11,20/07/2023 16:21,pharmeasy,gefitinib,pharmeasy,India,pastilla de,250.0,mg,tableta,,L01,0
15111,timb 250 mg com rev ct bl al plas pvc trans x 30,22276.27,20/07/2023 16:22,avisa,gefitinib,agencia nacional de vigilancia sanitaria brasil,Brasil,timb,250.0,mg,tableta,30.0,L01,0
15112,tykiticip 250 mg com rev ct envol bl al plas pvc trans x 30,22558.26,20/07/2023 16:22,avisa,gefitinib,agencia nacional de vigilancia sanitaria brasil,Brasil,tykiticip,250.0,mg,tableta,30.0,L01,0
15114,kigefo 250 mg com rev ct bl al plas pvcpepvdc trans x 30,22558.26,20/07/2023 16:22,avisa,gefitinib,agencia nacional de vigilancia sanitaria brasil,Brasil,kigefo,250.0,mg,tableta,30.0,L01,0
15117,pulge 250 mg com rev ct envol bl al plas pvcpepvdc trans x 30,14662.88,20/07/2023 16:22,avisa,gefitinib,agencia nacional de vigilancia sanitaria brasil,Brasil,pulge,250.0,mg,tableta,30.0,L01,0
15118,pulge 250 mg com rev ct envol bl al plas pvcpepvdc trans x 30,14662.88,20/07/2023 16:22,avisa,gefitinib,agencia nacional de vigilancia sanitaria brasil,Brasil,pulge,250.0,mg,tableta,30.0,L01,0
15141,gemibina 1 inyeccion de 4 g 1 s,986.46,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,gemibina,,,inyeccion,1.0,L01,0
15126,gemzar solucion 1 g inyectale caja con 1 frasco ampula,5699.0,20/07/2023 16:23,farmalisto_mx,gemcitabina,farmalisto méxico,Mexico,gemzar solucion,,,inyeccion,1.0,L01,0
15129,accogem 1g fa caja con 1,1262.69,20/07/2023 16:23,fespecializadas,gemcitabina,farmacias especializadas,Mexico,accogem,,,,1.0,L01,0
15130,accogem 200mg5ml f a caja con 1,505.02,20/07/2023 16:23,fespecializadas,gemcitabina,farmacias especializadas,Mexico,accogem,5.0,ml,,1.0,L01,0
15131,gemzar iv 1g f a caja con 1,6867.0,20/07/2023 16:23,fespecializadas,gemcitabina,farmacias especializadas,Mexico,gemzar iv,,,,1.0,L01,0
15132,gemzar iv 200mg f a caja con 1,1411.5,20/07/2023 16:23,fespecializadas,gemcitabina,farmacias especializadas,Mexico,gemzar iv,200.0,mg,,1.0,L01,0
15135,uldeus 1000 mg sol iny fco amp caja con  1,1004.05,20/07/2023 16:23,fespecializadas,gemcitabina,farmacias especializadas,Mexico,uldeus,1000.0,mg,inyeccion,1.0,L01,0
15136,gemzar 200,253.34,20/07/2023 16:26,audifarma,gemcitabina,audifarma,Colombia,gemzar,,,,200.0,L01,0
15137,gemzar 1000,1266.72,20/07/2023 16:26,audifarma,gemcitabina,audifarma,Colombia,gemzar,,,,1000.0,L01,0
15138,gemtaz 1g inyeccion 1 s,971.27,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,gemtaz,,,inyeccion,1.0,L01,0
15139,gemchem 1000 mg inyeccion 1,288.37,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,gemchem,1000.0,mg,inyeccion,1.0,L01,0
15140,gemtaz 200 mg inyeccion 1 s,240.9,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,gemtaz,200.0,mg,inyeccion,1.0,L01,0
15142,citogema 1gm inyectable,1225.01,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,citogema,,,inyeccion,,L01,0
15143,gemita 1gm inyectable,1108.97,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,gemita,,,inyeccion,,L01,0
15144,gemitrato 200mg iny.,259.73,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,gemitrato,200.0,mg,inyeccion,,L01,0
15145,gemchem 1400 mg inyeccion 1,346.17,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,gemchem,1400.0,mg,inyeccion,1.0,L01,0
15146,emcitaben 1gm inyectable,1082.38,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,emcitaben,,,inyeccion,,L01,0
15147,gemitrato 1gm inj,1254.68,20/07/2023 16:26,pharmeasy,gemcitabina,pharmeasy,India,gemitrato,,,,,L01,0
15148,dacogen 50 mg inyectable con 1 vial,22684.2,20/07/2023 16:27,araujo,gemcitabina,farmacias araujo,Brasil,dacogen,50.0,mg,inyeccion,1.0,L01,0
15149,gemcitabineaccord cs.sol.en 100mgml btx1vialx10ml,414.28,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemcitabineaccord cs.sol.en,10.0,ml,tableta,,L01,0
15150,gemcitabineaccord cs.sol.en 100mgml btx1vialx20ml,901.53,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemcitabineaccord cs.sol.en,20.0,ml,tableta,,L01,0
15151,gemcitabineaccord cs.sol.en 100mgml btx1vialx2ml,105.69,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemcitabineaccord cs.sol.en,2.0,ml,tableta,,L01,0
15152,gemcitabineaccord pd.sol.inf 200mgvial btx1 vial x 200 mg,207.42,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemcitabineaccord pd.sol.inf,200.0,mg,tableta,1.0,L01,0
15155,demozar pd.sol.inf 1000mgvial btx1 vial,909.62,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,demozar pd.sol.inf,1000.0,mg,solucion,1.0,L01,0
15156,demozar pd.sol.inf 200mgvial btx1 vial,199.71,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,demozar pd.sol.inf,200.0,mg,solucion,1.0,L01,0
15157,gemra pd.sol.inf 1000mgvial btx1 vialx1000mg,909.62,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemra pd.sol.inf,1000.0,mg,solucion,1.0,L01,0
15158,genvir pd.sol.inf 1gvial bt x 1 vial,909.62,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,genvir pd.sol.inf,,,solucion,1.0,L01,0
15159,genvir pd.sol.inf 200mgvial bt x 1 vial,207.24,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,genvir pd.sol.inf,200.0,mg,solucion,1.0,L01,0
15160,gemlag pd.sol.inf 1000mgvial btx1vial,909.43,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemlag pd.sol.inf,1000.0,ml,solucion,1.0,L01,0
15161,gemlag pd.sol.inf 200mgvial btx1vial,207.24,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemlag pd.sol.inf,200.0,ml,solucion,1.0,L01,0
15162,gemnil pd.sol.inf 1000mgvial bt x 1 vial de vidrio,909.62,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemnil pd.sol.inf,1000.0,mg,solucion,1.0,L01,0
15163,gemnil pd.sol.inf 200mgvial bt x 1 vial de vidrio,207.24,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemnil pd.sol.inf,200.0,mg,solucion,1.0,L01,0
15164,gemcipen pd.sol.inf 1000mgvial btx1vial,909.62,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemcipen pd.sol.inf,1000.0,mg,solucion,1.0,L01,0
15165,gemcipen pd.sol.inf 200mgvial btx1vial,207.24,20/07/2023 16:27,minsalgr,gemcitabina,ministerio salud grecia,Grecia,gemcipen pd.sol.inf,200.0,mg,solucion,1.0,L01,0
15168,gemsol 40 mgml concentrado para solucion para perfusion,782.12,20/07/2023 16:27,zva,gemcitabina,agencia de medicamentos de letonia,Letonia,gemsol,40.0,mg,solucion,,L01,0
15171,sil norboral 5 mg  500 mg caja con 40 tabletas,470.97,20/07/2023 16:28,farmalisto_mx,glibenclamida,farmalisto méxico,Mexico,sil norboral,5.0,mg,tableta,40.0,A10,0
15172,norboral 5 mg caja con 50 tabletas,186.0,20/07/2023 16:28,farmalisto_mx,glibenclamida,farmalisto méxico,Mexico,norboral,5.0,mg,tableta,50.0,A10,0
15173,silnorboral 2.5mg500mg caja con 40 tabletas recubiertas,431.0,20/07/2023 16:28,farmalisto_mx,glibenclamida,farmalisto méxico,Mexico,silnorboral,500.0,mg,tableta,40.0,A10,0
15174,sil norboral 5 mg1000 mg caja con 40 tabletas,841.0,20/07/2023 16:28,farmalisto_mx,glibenclamida,farmalisto méxico,Mexico,sil norboral,1000.0,mg,tableta,40.0,A10,0
15175,glinorboral compuesto 5mg50mg caja con 40 tabletas,736.0,20/07/2023 16:28,farmalisto_mx,glibenclamida,farmalisto méxico,Mexico,glinorboral compuesto,50.0,mg,tableta,40.0,A10,0
15176,glucovance 500 mg  5 mg caja con 60 tabletas,708.0,20/07/2023 16:28,farmalisto_mx,glibenclamida,farmalisto méxico,Mexico,glucovance,500.0,mg,tableta,60.0,A10,0
15177,glucovance 500  2.5 mg caja con 60 tabletas,635.0,20/07/2023 16:28,farmalisto_mx,glibenclamida,farmalisto méxico,Mexico,glucovance,2.5,mg,tableta,500.0,A10,0
15178,splash tears caja con frasco gotero con 15ml,149.0,20/07/2023 16:28,farmalisto_mx,glibenclamida,farmalisto méxico,Mexico,splash tears caja con frasco gotero con,15.0,ml,,,A10,0
15184,dimefor g 5002.5mg tab caja con 30,338.0,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,dimefor g,5002.5,mg,tableta,30.0,A10,0
15185,dimefor g 5002.5mg tab caja con 60,598.47,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,dimefor g,5002.5,mg,tableta,60.0,A10,0
15186,dimefor g 5005mg tab caja con 60,581.52,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,dimefor g,5005.0,mg,tableta,60.0,A10,0
15187,glinorboral compuesto tab caja con 40,792.24,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,glinorboral compuesto tab caja con,,,tableta,40.0,A10,0
15188,glucovance 500mg2.5mg tab caja con 60,686.64,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,glucovance,2.5,mg,tableta,60.0,A10,0
15189,glucovance 500mg5.0mg tab caja con 60,764.99,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,glucovance,5.0,mg,tableta,60.0,A10,0
15190,glucoven tab caja con 30,99.5,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,glucoven tab caja con,,,tableta,30.0,A10,0
15191,maviglin 5005 mg tab caja con 60,58.14,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,maviglin,5005.0,mg,tableta,60.0,A10,0
15192,sil norboral 2.5mg500mg tab caja con 40,460.52,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,sil norboral,500.0,mg,tableta,40.0,A10,0
15193,sil norboral 51000mg tab caja con 40,956.47,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,sil norboral,51000.0,mg,tableta,40.0,A10,0
15194,sil norboral 5mg500mg tab caja con 40,555.76,20/07/2023 16:28,fespecializadas,glibenclamida,farmacias especializadas,Mexico,sil norboral,500.0,mg,tableta,40.0,A10,0
15196,dimefor g 500mg5mg 60 tabs,503.0,20/07/2023 16:29,farmacon,glibenclamida,farmacon,Mexico,dimefor g,5.0,mg,tableta,60.0,A10,0
15198,dimefor g 500mg2.5mg 30 tabs,306.0,20/07/2023 16:29,farmacon,glibenclamida,farmacon,Mexico,dimefor g,2.5,mg,tableta,30.0,A10,0
15200,yza metforminaglibenclamid 500mg2.5mg,92.0,20/07/2023 16:29,farmacon,glibenclamida,farmacon,Mexico,yza metforminaglibenclamid,2.5,mg,,,A10,0
15201,glinorboral 5mg50mg 40 tabs,730.5,20/07/2023 16:29,farmacon,glibenclamida,farmacon,Mexico,glinorboral,50.0,mg,tableta,40.0,A10,0
15202,lindeza 120mg 21 caps,239.0,20/07/2023 16:29,farmacon,glibenclamida,farmacon,Mexico,lindeza,120.0,mg,capsula,21.0,A10,0
15203,silnorboral 2.5mg500mg 40 tabs,472.0,20/07/2023 16:29,farmacon,glibenclamida,farmacon,Mexico,silnorboral,500.0,mg,tableta,40.0,A10,0
15204,silnorboral 5mg500mg 40 tabs,551.5,20/07/2023 16:29,farmacon,glibenclamida,farmacon,Mexico,silnorboral,500.0,mg,tableta,40.0,A10,0
15205,silnorboral 40 tabs,869.0,20/07/2023 16:29,farmacon,glibenclamida,farmacon,Mexico,silnorboral,,,tableta,40.0,A10,0
15209,tableta glucorada,9.46,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,tableta glucorada,,,tableta,,A10,0
15210,glucored forte tira de 10 comprimidos,12.34,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,glucored forte tira de,,,tableta,10.0,A10,0
15211,tableta de glucomust pm,19.23,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,tableta de glucomust pm,,,tableta,,A10,0
15212,tableta de diabetrol sr,17.13,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,tableta de diabetrol sr,,,tableta,,A10,0
15213,tableta de 5 mg de glinil,2.26,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,tableta de,5.0,mg,tableta,,A10,0
15214,tableta de glinil m,7.09,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,tableta de glinil m,,,tableta,,A10,0
15215,tableta de 5 mg de glucozen,1.88,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,tableta de,5.0,mg,tableta,,A10,0
15216,glibamide m tira de 10 tabletas,4.62,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,glibamide m tira de,,,tableta,10.0,A10,0
15217,tableta de glifil m,4.11,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,tableta de glifil m,,,tableta,,A10,0
15218,bencomet plus tableta 10,30.65,20/07/2023 16:32,pharmeasy,glibenclamida,pharmeasy,India,bencomet plus tableta,,,tableta,10.0,A10,0
15219,glucovance 500 mg  25 mg com rev ct bl al plas trans x 30,119.88,20/07/2023 16:32,avisa,glibenclamida,agencia nacional de vigilancia sanitaria brasil,Brasil,glucovance,500.0,mg,tableta,30.0,A10,0
15220,glucovance 500 mg  5 mg com rev ct bl al plas trans x 30,155.75,20/07/2023 16:32,avisa,glibenclamida,agencia nacional de vigilancia sanitaria brasil,Brasil,glucovance,500.0,mg,tableta,30.0,A10,0
15222,glibeneck 5 mg com ct bl al plas trans x 30,24.14,20/07/2023 16:32,avisa,glibenclamida,agencia nacional de vigilancia sanitaria brasil,Brasil,glibeneck,5.0,mg,tableta,30.0,A10,0
15238,glionil 5 mg com ct bl al plas inc x 30,40.44,20/07/2023 16:32,avisa,glibenclamida,agencia nacional de vigilancia sanitaria brasil,Brasil,glionil,5.0,mg,tableta,30.0,A10,0
15241,daonil 5 mg com ct  bl al plas trans x 30,68.07,20/07/2023 16:32,avisa,glibenclamida,agencia nacional de vigilancia sanitaria brasil,Brasil,daonil,5.0,mg,tableta,30.0,A10,0
15244,ozempic 025 mg 05 mg soluciï¿½n inyectable con 1 sistema de aplicaciï¿½n 6 agujas desecha,3419.0,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,ozempic,25.0,mg,inyeccion,1.0,A10,0
15245,glyxambi 25mg 5mg con 30 pastillas,1676.8,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,glyxambi,25.0,mg,tableta,30.0,A10,0
15246,trayenta 5mg con 30 pastillas,1083.63,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,trayenta,5.0,mg,tableta,30.0,A10,0
15247,daonil 5 mg con 30 pastillas,80.92,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,daonil,5.0,mg,tableta,30.0,A10,0
15248,gluconyl 5mg con 30 pastillas,28.12,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,gluconyl,5.0,mg,tableta,30.0,A10,0
15251,gluconil 5mg con 30 pastillas kit con tres unidades,84.37,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,gluconil,5.0,mg,tableta,30.0,A10,0
15252,xigduo xr 5mg 1000mg con 60 pastillas,706.36,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,xigduo xr,5.0,mg,tableta,60.0,A10,0
15253,qtern 5mg 10mg con 30 pastillas,766.2,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,qtern,5.0,mg,tableta,30.0,A10,0
15254,nesin met 125mg 1000mg con 60 comprimidos recubiertos,468.08,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,nesin met,125.0,mg,tableta,60.0,A10,0
15255,sugaron 5mg con 30 comprimidos recubiertos,544.7,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,sugaron,5.0,mg,tableta,30.0,A10,0
15256,onglyza 5mg con 28 pastillas,464.56,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,onglyza,5.0,mg,tableta,28.0,A10,0
15257,kombiglyze xr 5mg 1000mg con 30 pastillas,770.77,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,kombiglyze xr,5.0,mg,tableta,30.0,A10,0
15258,jardiance duo 125mg 850mg con 60 comprimidos recubiertos,1134.77,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,jardiance duo,125.0,mg,tableta,60.0,A10,0
15259,dï¿½o de trayenta 25mg500mg con 60 pastill,879.88,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,dï¿½o de trayen,500.0,mg,tableta,60.0,A10,0
15260,glyxambi 10mg 5mg con 30 pastillas,1676.8,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,glyxambi,10.0,mg,tableta,30.0,A10,0
15261,kombiglyze xr 25mg 1000mg con 60 pastillas,767.25,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,kombiglyze xr,25.0,mg,tableta,60.0,A10,0
15262,jardiance duo 125mg 1000mg con 60 comprimidos recubiertos,1143.61,20/07/2023 16:32,araujo,glibenclamida,farmacias araujo,Brasil,jardiance duo,125.0,mg,tableta,60.0,A10,0
